207.148329,354.927879,484.142157,575.174621,640.220608,683.977525,714.036850,722.182594,723.731272,714.163285,710.893897,700.245824,693.216542,689.831992,678.353309,668.146598,644.543105,616.636536,554.166668,440.057101,219.834306
206.526320,357.005884,481.429484,571.184940,638.277576,682.574105,714.252416,725.825618,728.327081,720.022780,715.293442,704.025081,690.937699,676.633841,658.099048,642.981976,626.564974,595.741373,536.188131,429.782878,218.918200
212.570054,354.803182,476.827953,569.880896,633.681261,678.798217,705.581710,720.001393,724.335711,719.880770,708.473211,696.982448,683.363834,666.755114,650.263942,628.148733,605.603732,575.630424,518.475216,418.038126,220.423274
209.426355,347.640823,472.515004,561.799877,626.183964,673.158137,706.115890,718.267164,720.440898,714.909531,706.198525,690.162506,674.178969,657.310420,636.679744,615.912520,588.889841,553.668202,500.795734,409.085384,221.982228
206.628718,339.247363,456.085797,545.460628,611.199617,659.623459,689.628334,706.251202,713.290083,706.686419,692.870997,673.252171,652.956385,632.338960,610.068702,584.786699,558.494225,523.874068,471.003651,386.199665,220.077262
206.844130,335.322099,448.406944,537.062582,602.628522,648.118082,676.185695,693.800053,696.606150,694.522200,681.027238,663.549926,648.610049,621.893023,596.111378,570.271252,539.533592,507.218503,456.229843,373.620396,222.522146
208.805081,327.765034,436.056878,519.509925,583.036386,631.566506,661.942649,676.654557,678.441885,672.683886,661.561641,644.605126,623.645026,599.479639,575.105715,544.428966,511.885124,476.581537,430.037991,357.388464,217.638772
210.002380,325.420265,427.158232,510.914578,568.636171,613.177403,640.798114,659.157210,662.465948,661.414709,652.630905,634.510371,618.309425,588.753969,568.097445,532.897505,502.614427,465.208376,417.276850,346.297620,218.540553
208.753040,317.920634,416.020981,495.541982,555.341042,599.344879,628.145459,644.072903,648.503953,647.009997,634.633297,618.520732,596.988536,574.831642,551.048357,520.071885,485.295004,448.341168,401.607586,332.034074,215.787088
211.290082,314.865700,413.242944,491.905301,548.606283,588.393624,618.792303,637.810026,644.331663,638.653674,628.437596,610.795124,587.319073,560.769541,530.770255,501.778815,470.396774,436.268392,386.997836,328.178280,218.050628
208.210067,304.343309,396.285833,474.389980,529.924069,572.514699,598.403762,619.387681,625.215877,619.747202,608.714128,594.050182,571.170080,545.925133,519.147782,490.355218,454.179796,414.207661,367.478943,309.274912,210.940791
207.478207,302.920614,389.280954,463.946356,523.294307,564.258845,591.844771,612.870199,622.857518,622.719054,615.462436,598.903949,573.723754,546.353643,519.623288,486.619799,446.126813,410.393721,363.322238,305.949977,211.996083
205.889692,291.346269,368.923667,439.067154,494.692467,539.162086,566.200344,584.970620,595.984580,600.291821,588.215355,571.418658,551.115466,522.611719,493.716410,460.065636,423.272701,388.607337,345.432954,291.936273,210.667443
207.265713,289.009623,362.817031,427.075633,482.089590,519.876439,549.881707,566.952005,579.049304,580.155778,573.357450,560.240277,538.035781,515.565016,487.707874,456.604364,416.868918,379.048302,336.138048,283.798608,211.305486
206.440539,282.151637,354.411544,413.157395,462.029466,501.115382,534.006972,550.092176,553.004450,557.895802,549.901259,543.387769,525.170647,503.525267,473.650129,440.249844,402.807835,368.621356,323.356265,277.247452,210.366436
205.626460,282.268528,347.863131,401.534690,447.211623,482.962654,508.451196,523.729354,531.118609,536.925039,532.433449,520.331578,505.020194,482.127674,454.830931,422.721914,388.493862,354.188788,315.486308,271.873934,207.158912
206.312699,278.033849,344.361912,400.256412,449.024201,488.071621,511.871803,531.234722,540.478865,542.553033,536.479730,524.046741,503.440216,480.192352,459.846165,420.869125,391.123321,357.180906,317.353147,273.312935,209.205279
205.506579,275.671019,339.065934,394.706457,439.680929,477.997047,500.372852,519.221902,526.926446,530.268762,526.536111,509.388819,492.312037,468.758243,441.040945,414.053887,382.527025,347.654966,310.468859,269.213991,207.033561
206.704408,273.452960,333.377602,386.805268,434.612035,465.503002,494.439446,514.103726,525.082994,522.038857,520.176588,509.666576,490.162888,467.994813,443.233092,413.914913,383.120771,351.458232,313.432525,266.925468,202.967106
207.766787,275.242331,334.749391,387.226563,432.338127,466.244822,494.321930,513.594781,522.707276,524.119739,519.871048,510.684765,489.719755,474.310945,446.287280,414.564254,388.018203,353.892684,315.738048,273.745269,209.204332
209.044897,273.537122,333.090515,385.036835,428.678280,459.046752,484.896622,498.389756,507.510774,507.543783,507.713806,495.522489,474.736278,460.263217,436.801748,410.058450,380.483440,347.036952,307.948348,267.599409,203.512405
204.057746,267.718488,324.337766,380.539959,422.896739,456.366737,476.729515,494.346865,502.654464,499.888270,498.201273,488.401916,476.017417,453.231955,427.687071,401.376726,376.444810,343.916782,308.078772,262.994268,202.346219
205.948697,269.973980,323.849429,374.750686,417.963676,454.971859,478.793768,490.041117,501.027737,500.345798,495.023134,490.450520,473.608167,458.871192,440.960137,411.056498,386.701245,353.930938,315.498170,268.410764,203.903766
