66.296494,66.779819,67.119601,67.405496,67.663034,67.901983,68.125425,68.339615,68.550087,68.769869,68.986403,69.198002,69.410273,69.622493,69.845440,70.078992,70.325063,70.593682,70.903501,71.281734,71.766502
66.245880,66.718911,67.049301,67.329120,67.581484,67.816454,68.039624,68.255649,68.469285,68.683836,68.891980,69.106186,69.321516,69.550506,69.781066,70.017207,70.265070,70.540790,70.858045,71.239980,71.747116
66.195686,66.652721,66.977529,67.243710,67.494497,67.722251,67.943042,68.164209,68.380344,68.594438,68.805790,69.030555,69.256254,69.485414,69.720842,69.973191,70.244631,70.530845,70.855384,71.269279,71.770210
66.193253,66.638247,66.954242,67.216500,67.454634,67.686289,67.910162,68.123498,68.340101,68.550580,68.767211,68.990955,69.219787,69.458633,69.694891,69.945756,70.222071,70.528954,70.876421,71.271806,71.856270
66.192741,66.623732,66.932447,67.194509,67.430549,67.658895,67.874662,68.084584,68.289792,68.502042,68.724236,68.946572,69.184296,69.420918,69.671880,69.925857,70.203885,70.506216,70.855540,71.282891,71.860069
66.235489,66.648086,66.950818,67.209140,67.445185,67.664904,67.880120,68.083606,68.290904,68.499654,68.707943,68.926932,69.150737,69.392561,69.647683,69.912069,70.202600,70.514918,70.875662,71.315648,71.890106
66.271790,66.672440,66.975971,67.229859,67.462858,67.685125,67.891334,68.089319,68.296546,68.500164,68.710677,68.921050,69.145091,69.378537,69.637962,69.906974,70.197485,70.528107,70.913821,71.369253,71.850159
66.357750,66.758528,67.057935,67.311231,67.532391,67.748236,67.957486,68.165628,68.374113,68.582236,68.787568,69.000208,69.225461,69.465976,69.719339,70.001574,70.295415,70.624025,71.041475,71.525158,72.033264
66.502090,66.901267,67.203891,67.454498,67.683480,67.901448,68.112124,68.313627,68.517808,68.721744,68.927144,69.149908,69.381758,69.618361,69.873664,70.147919,70.466607,70.823259,71.237233,71.739563,72.231773
66.588951,66.985446,67.285388,67.539206,67.772998,67.987451,68.201178,68.406871,68.611574,68.816677,69.028526,69.241500,69.471151,69.713637,69.976475,70.276953,70.603306,70.977742,71.422069,71.967146,72.487617
66.733566,67.143674,67.442752,67.702608,67.937811,68.154246,68.364911,68.573204,68.781921,68.990135,69.201257,69.426270,69.659218,69.909604,70.171767,70.474576,70.816756,71.209146,71.661844,72.223819,72.790031
