61.734989,62.817271,63.428837,63.913873,64.328437,64.707316,65.077692,65.428301,65.786274,66.170351,66.549155,66.971396,67.407899,67.886197,68.413156,68.987659,69.585311,70.236205,70.956824,71.811912,73.135101
61.625343,62.699583,63.313770,63.789878,64.199123,64.564294,64.932617,65.269451,65.631901,66.005153,66.384213,66.799724,67.254129,67.753463,68.303202,68.863346,69.476173,70.141147,70.891752,71.803688,73.079124
61.572285,62.657769,63.250917,63.718292,64.121489,64.486553,64.834425,65.191641,65.533165,65.898621,66.273360,66.656935,67.087959,67.570342,68.090347,68.667528,69.319189,69.994118,70.767729,71.650003,72.944397
61.539349,62.588745,63.186597,63.647938,64.047299,64.418508,64.769831,65.103256,65.417899,65.759877,66.122315,66.518852,66.941685,67.412431,67.913937,68.520486,69.161092,69.872217,70.666450,71.571696,72.821556
61.530849,62.567917,63.177129,63.634682,64.022537,64.383511,64.715861,65.051341,65.383037,65.716289,66.060010,66.436173,66.822936,67.271842,67.768770,68.322050,68.937019,69.664052,70.523976,71.465818,72.954285
61.404400,62.476926,63.059550,63.530126,63.923370,64.295749,64.633290,64.964286,65.295234,65.625572,65.972859,66.339853,66.728131,67.141077,67.627067,68.184367,68.796586,69.505167,70.292968,71.280456,72.777847
61.511669,62.539741,63.123776,63.582616,63.975899,64.320489,64.656519,64.977898,65.305925,65.622387,65.951412,66.288457,66.653159,67.066929,67.527711,68.030411,68.619305,69.327735,70.123008,71.152284,72.802658
61.562969,62.577770,63.142499,63.591063,63.979048,64.331777,64.659590,64.973373,65.291341,65.601240,65.925663,66.250230,66.606180,66.985839,67.435364,67.931197,68.494016,69.149683,69.939575,70.948141,72.620445
61.583351,62.562269,63.127588,63.584782,63.958285,64.303678,64.635523,64.959138,65.262480,65.574861,65.881567,66.221109,66.553162,66.937615,67.354297,67.803766,68.345661,68.984368,69.724184,70.686939,72.181473
61.581985,62.573801,63.154703,63.605423,63.983913,64.337813,64.663864,64.979023,65.287969,65.588553,65.917706,66.231053,66.574517,66.958160,67.369982,67.822101,68.343016,68.949147,69.683663,70.659136,72.123497
61.691376,62.619116,63.175883,63.623290,64.007812,64.356371,64.675208,64.985830,65.285650,65.586126,65.888281,66.212785,66.543570,66.906522,67.293903,67.740276,68.233637,68.852205,69.561900,70.500910,71.936546
61.781780,62.764174,63.314235,63.727188,64.106745,64.446791,64.772620,65.079262,65.381220,65.679090,65.961673,66.268437,66.596249,66.964334,67.345493,67.766441,68.279682,68.842590,69.567470,70.512821,71.939178
61.783348,62.740525,63.312510,63.745744,64.137840,64.483700,64.811024,65.117836,65.414702,65.704964,66.009761,66.321204,66.656271,66.991980,67.369829,67.785316,68.257847,68.805974,69.493231,70.423629,72.019974
61.708416,62.693199,63.255169,63.705966,64.082691,64.428911,64.761163,65.071455,65.378035,65.685818,65.991585,66.307481,66.648131,67.005586,67.397517,67.825436,68.291445,68.829753,69.519334,70.424435,71.773567
61.912891,62.832811,63.409124,63.843809,64.228082,64.568598,64.901093,65.198871,65.495736,65.803868,66.115967,66.426053,66.744310,67.083539,67.453599,67.874025,68.321738,68.849277,69.504444,70.387276,71.723976
62.056004,63.034950,63.604069,64.030700,64.393909,64.716914,65.035298,65.349129,65.658625,65.959108,66.260339,66.570582,66.888071,67.240260,67.600349,68.002977,68.464378,68.997728,69.652242,70.514473,71.621262
62.091339,63.100330,63.674952,64.108875,64.494988,64.844812,65.166081,65.471620,65.781378,66.082962,66.385712,66.705494,67.032223,67.381261,67.758634,68.159589,68.623821,69.170452,69.778141,70.626528,71.990837
62.243153,63.240130,63.812652,64.268023,64.650999,64.987187,65.313743,65.622516,65.929417,66.233902,66.545967,66.855249,67.177477,67.523277,67.886766,68.270621,68.712722,69.236503,69.847976,70.658913,71.946129
62.486000,63.461612,64.045788,64.487667,64.857953,65.188409,65.506058,65.811998,66.124595,66.424616,66.731345,67.029892,67.357969,67.702173,68.067478,68.465416,68.917084,69.433182,70.052824,70.872630,72.032257
62.800247,63.736725,64.303620,64.732807,65.097947,65.440134,65.751029,66.070790,66.377503,66.683307,66.995622,67.306520,67.615306,67.947842,68.308796,68.698121,69.139872,69.673795,70.284548,71.034148,72.161339
62.912354,63.861752,64.442898,64.922673,65.293270,65.647654,65.966057,66.258990,66.582762,66.880974,67.177902,67.484073,67.802314,68.132172,68.512575,68.928854,69.392524,69.911375,70.557619,71.377430,72.547012
63.167522,64.188101,64.775802,65.242180,65.629872,65.976021,66.297859,66.608130,66.901606,67.195419,67.511189,67.823531,68.156622,68.525761,68.910409,69.355002,69.856036,70.370750,71.002002,71.887236,72.948685
63.320061,64.427051,65.015113,65.485945,65.872935,66.216093,66.548577,66.840034,67.124532,67.414772,67.718913,68.018571,68.341271,68.695575,69.068039,69.491570,69.976185,70.532957,71.165833,71.906991,73.097145
63.661457,64.610438,65.249893,65.727486,66.130692,66.484798,66.778040,67.089693,67.402945,67.698209,67.986477,68.290989,68.612924,68.954256,69.346235,69.757250,70.206745,70.747108,71.411095,72.220731,73.148865
64.067741,64.978359,65.606456,66.066495,66.469126,66.828630,67.172022,67.463753,67.755378,68.046244,68.325456,68.619326,68.942299,69.279836,69.646908,70.077972,70.515970,71.052309,71.686532,72.495908,73.574799
64.381386,65.389126,65.952049,66.392494,66.787507,67.125295,67.448994,67.755756,68.031326,68.323293,68.616767,68.931807,69.267255,69.603869,69.959319,70.328515,70.757374,71.225748,71.817140,72.522635,73.528374
64.862564,65.746528,66.315932,66.763333,67.131338,67.469282,67.797176,68.099744,68.382106,68.680230,68.952396,69.212365,69.518638,69.854382,70.231050,70.613144,71.014833,71.502393,72.057874,72.738926,73.602463
65.385460,66.218263,66.725926,67.169896,67.544310,67.886253,68.180677,68.457651,68.738771,69.011166,69.299085,69.564923,69.885207,70.198432,70.564331,70.927450,71.281423,71.715042,72.198170,72.844744,73.772125
65.646469,66.516304,67.082696,67.476762,67.834127,68.180019,68.495113,68.787069,69.069893,69.367077,69.636920,69.917116,70.187528,70.486907,70.799640,71.147256,71.556715,71.965323,72.461663,73.114752,73.886185
66.031166,66.861802,67.411010,67.862268,68.219174,68.546049,68.866290,69.161436,69.460296,69.704996,69.971090,70.275829,70.526373,70.794632,71.098160,71.392336,71.770865,72.166190,72.616313,73.202205,74.014198
66.589531,67.327584,67.878516,68.283558,68.644666,68.963387,69.297810,69.595930,69.882633,70.165708,70.445983,70.732580,71.004737,71.325219,71.594320,71.902693,72.219675,72.583399,73.041007,73.598775,74.136620
66.819084,67.550886,68.088597,68.559330,68.911770,69.265913,69.583630,69.865061,70.132978,70.385985,70.675423,70.947861,71.230101,71.536285,71.854045,72.175423,72.559507,72.929326,73.375251,73.873366,74.530800
67.319496,67.960232,68.487157,68.880551,69.233187,69.553606,69.877519,70.152817,70.457797,70.753836,71.022631,71.292516,71.575242,71.855939,72.162649,72.481079,72.821913,73.168034,73.617288,74.111660,74.669769
67.695770,68.275204,68.811366,69.213666,69.588811,69.945762,70.239917,70.532244,70.821459,71.088779,71.378107,71.654191,71.944500,72.231428,72.526581,72.830213,73.160431,73.533047,73.960227,74.492269,74.768364
67.896873,68.513793,68.943319,69.352709,69.725479,70.099951,70.376975,70.673712,70.972705,71.260160,71.549845,71.832547,72.152739,72.438537,72.756686,73.060232,73.411886,73.813365,74.267991,74.753469,75.304840
68.590637,69.124508,69.550089,69.933469,70.242828,70.559079,70.864189,71.159845,71.456481,71.717910,71.990762,72.276185,72.546126,72.822235,73.120631,73.440237,73.787563,74.232130,74.670799,75.250534,75.867172
68.782738,69.342763,69.705494,70.105489,70.464296,70.817564,71.118013,71.452158,71.744834,72.000811,72.279692,72.514339,72.795326,73.053423,73.333745,73.643557,73.964155,74.369766,74.802223,75.295768,75.597984
68.918755,69.444787,69.892138,70.321481,70.681265,71.011986,71.362496,71.676655,72.015999,72.309678,72.599126,72.901129,73.153140,73.446654,73.736411,74.084556,74.432457,74.822646,75.225927,75.636266,76.164177
69.321922,69.752770,70.192261,70.657645,71.044199,71.371172,71.653326,71.966072,72.272820,72.548832,72.838361,73.110060,73.402274,73.710707,74.051816,74.379675,74.783370,75.183244,75.607639,76.017611,76.415131
69.860764,70.292776,70.660252,71.021105,71.445534,71.795472,72.124819,72.432614,72.759983,73.073877,73.384931,73.708554,74.015735,74.304605,74.598455,74.944809,75.278848,75.629956,76.006678,76.492803,76.997124
69.985504,70.404812,70.746644,71.189132,71.530287,71.857524,72.162322,72.469265,72.779340,73.096557,73.359498,73.706318,73.947134,74.269477,74.595172,74.890999,75.257773,75.622185,76.020368,76.443878,76.914284
70.424889,70.743890,71.059569,71.359374,71.755248,72.088498,72.420708,72.825128,73.138653,73.368427,73.699138,73.927359,74.201127,74.445652,74.811598,75.166131,75.482622,75.821723,76.216319,76.705218,76.751961
70.667938,71.029934,71.475633,71.793832,72.131876,72.461611,72.782853,73.157761,73.449497,73.674451,73.960148,74.165386,74.392140,74.738917,74.972854,75.295411,75.575451,75.915675,76.337260,76.803947,77.427879
70.254456,70.623385,71.026250,71.388277,71.760892,72.162287,72.521236,72.846425,73.193267,73.520313,73.795616,74.072150,74.427063,74.674488,75.024273,75.297323,75.603154,75.956789,76.480475,76.977875,77.489456
70.607239,71.024151,71.558543,72.000832,72.347893,72.680588,73.129985,73.383598,73.688358,73.975387,74.342708,74.605984,74.900551,75.235345,75.548038,75.852675,76.194555,76.572767,76.907451,77.343526,77.810822
70.250046,70.602897,71.057826,71.462766,71.893007,72.421007,72.813935,73.068951,73.452609,73.844520,74.227945,74.501364,74.796331,75.069128,75.416144,75.766971,76.156009,76.552455,76.975683,77.590860,77.850594
70.828491,71.218468,71.703944,72.052001,72.466353,72.815972,73.216276,73.600541,73.858103,74.242320,74.533992,74.760541,75.084637,75.407505,75.765985,76.109851,76.462005,76.792693,77.067561,77.610001,78.037613
70.690147,71.075368,71.506567,72.014946,72.495508,72.958276,73.260769,73.620057,73.884478,74.269197,74.554773,74.834614,75.148569,75.481153,75.750312,76.002190,76.449243,76.804809,77.245087,77.792251,78.148941
70.959709,71.345112,71.795147,72.235128,72.577384,73.029135,73.371921,73.689959,73.965266,74.212377,74.568880,74.858097,75.086388,75.469886,75.750986,76.176584,76.482684,76.823551,77.279020,77.789346,78.318756
71.108475,71.644325,71.985458,72.299645,72.731287,73.127019,73.381703,73.593271,73.912528,74.272653,74.707839,74.918564,75.240528,75.487889,75.846515,76.117345,76.584689,77.006556,77.515982,78.137689,78.273270
71.147652,71.534214,71.978414,72.335495,72.677566,72.995566,73.265506,73.464851,73.700132,74.019393,74.328684,74.684974,74.964368,75.249693,75.594935,75.900336,76.354820,76.840119,77.300895,77.710949,77.871208
71.532547,72.009675,72.373135,72.665999,73.031183,73.346621,73.604056,73.834168,74.135797,74.405141,74.630255,74.909056,75.136184,75.406594,75.703675,76.003957,76.319224,76.746643,77.226369,77.563021,77.929306
